movie_ix,movieId,category
7202,182639,0
7203,31435,0
7204,43376,2
7205,45074,0
7206,53326,1
7207,55259,1
7208,63808,0
7209,1003,0
7210,4580,1
7211,4632,0
7212,8387,1
7213,26764,1
7214,26765,1
7215,46865,1
7216,47952,0
7217,48598,3
7218,49647,3
7219,50003,1
7220,52279,1
7221,65685,0
7222,72696,1
7223,88356,1
7224,91660,1
7225,93139,1
7226,95796,1
7227,100737,0
7228,104074,1
7229,104076,1
7230,112460,1
7231,114713,0
7232,116887,0
7233,122902,1
7234,126482,0
7235,130686,0
7236,131934,1
7237,142372,0
7238,152079,0
7239,158254,1
7240,170289,1
7241,2546,4
7242,2669,3
7243,2856,0
7244,4276,1
7245,4323,3
7246,4355,1
7247,206,0
7248,363,3
7249,841,0
7250,1161,3
7251,1329,0
7252,1662,0
7253,1770,0
7254,1977,1
7255,2071,3
7256,2074,3
7257,2303,0
7258,2488,3
7259,2632,3
7260,3455,0
7261,3587,1
7262,3680,0
7263,3765,0
7264,3813,3
7265,3838,1
7266,3865,0
7267,3919,0
7268,4064,0
7269,4065,0
7270,4191,0
7271,4278,3
7272,4289,0
7273,4298,2
7274,4390,0
7275,4392,0
7276,4393,3
7277,4408,0
7278,4409,3
7279,4426,3
7280,4429,3
7281,4441,3
7282,4527,0
7283,4552,3
7284,4563,1
7285,4614,0
7286,4687,0
7287,4833,4
7288,4985,1
7289,4988,1
7290,5121,3
7291,5156,0
7292,5397,1
7293,5465,0
7294,5489,3
7295,5515,0
7296,5531,0
7297,5780,0
7298,5974,0
7299,5984,3
7300,6035,3
7301,6063,0
7302,6100,3
7303,6123,3
7304,6184,3
7305,6465,0
7306,6533,3
7307,6577,0
7308,6710,4
7309,6748,0
7310,6885,0
7311,6918,3
7312,6981,3
7313,7088,3
7314,7091,3
7315,7102,0
7316,7116,3
7317,7205,0
7318,7301,3
7319,7328,0
7320,7336,0
7321,7386,3
7322,7394,0
7323,7450,0
7324,7581,0
7325,7616,0
7326,7745,3
7327,7749,3
7328,7895,3
7329,7936,3
7330,7938,0
7331,7939,3
7332,7951,1
7333,7987,0
7334,7993,0
7335,8188,0
7336,8195,3
7337,8196,0
7338,8239,3
7339,8270,3
7340,8290,1
7341,8512,0
7342,8542,3
7343,8596,0
7344,8670,3
7345,25898,3
7346,25963,3
7347,26002,0
7348,26052,0
7349,26124,1
7350,26151,3
7351,26231,3
7352,26303,3
7353,26694,0
7354,31590,0
7355,31737,0
7356,32314,0
7357,32392,0
7358,33188,0
7359,40966,0
7360,41617,0
7361,44657,0
7362,44759,1
7363,44864,3
7364,46772,0
7365,47465,0
7366,52462,0
7367,52644,3
7368,6158,0
7369,63239,0
7370,104245,0
7371,6344,0
7372,7208,3
7373,27695,0
7374,44943,3
7375,59995,3
7376,695,3
7377,1150,3
7378,1900,3
7379,2708,3
7380,4237,3
7381,4562,3
7382,4965,0
7383,5470,2
7384,5477,3
7385,5537,3
7386,5575,1
7387,130842,0
7388,1701,3
7389,6408,3
7390,8738,3
7391,26147,3
7392,26631,3
7393,60333,2
7394,42734,0
7395,170939,0
7396,61465,0
7397,61697,0
7398,7134,0
7399,26810,3
7400,27664,0
7401,59814,3
7402,70708,3
7403,77266,0
7404,6776,3
7405,70305,0
7406,85412,0
7407,87785,0
7408,103596,1
7409,136540,4
7410,3590,1
7411,3760,3
7412,389,3
7413,549,3
7414,670,3
7415,824,0
7416,3823,3
7417,3855,3
7418,4077,3
7419,4175,3
7420,4268,0
7421,119,0
7422,386,0
7423,650,1
7424,1040,0
7425,1121,0
7426,1332,0
7427,1484,3
7428,1605,1
7429,1609,0
7430,1656,0
7431,1870,0
7432,1922,0
7433,2007,0
7434,2119,1
7435,2172,0
7436,2260,1
7437,2264,0
7438,2271,0
7439,2472,0
7440,2482,0
7441,2552,1
7442,2570,3
7443,2751,0
7444,2835,1
7445,2884,1
7446,2891,3
7447,2893,0
7448,2928,0
7449,2979,0
7450,3008,3
7451,3111,3
7452,3206,1
7453,3378,0
7454,3391,1
7455,3539,0
7456,3581,0
7457,3625,1
7458,3790,3
7459,3847,1
7460,3898,1
7461,3900,0
7462,3951,3
7463,3953,1
7464,4012,1
7465,4081,1
7466,4089,1
7467,4115,1
7468,4123,1
7469,4125,1
7470,4138,1
7471,4139,0
7472,4147,3
7473,4221,0
7474,4242,1
7475,4290,1
7476,4312,0
7477,4353,0
7478,4451,0
7479,4458,0
7480,4462,1
7481,4463,0
7482,4475,0
7483,4478,0
7484,4488,0
7485,4524,0
7486,4573,1
7487,4583,0
7488,4595,0
7489,4600,0
7490,4610,1
7491,4617,3
7492,4636,1
7493,4666,0
7494,4672,0
7495,4675,1
7496,4721,1
7497,4745,0
7498,4777,0
7499,4780,1
7500,4818,1
7501,4847,0
7502,4926,1
7503,4961,0
7504,4962,1
7505,5068,0
7506,5071,0
7507,5073,3
7508,5081,0
7509,5112,0
7510,5178,0
7511,5209,1
7512,5237,0
7513,5240,0
7514,5278,1
7515,5285,3
7516,5297,1
7517,5321,1
7518,5322,0
7519,5324,0
7520,5328,3
7521,5337,0
7522,5345,0
7523,5390,0
7524,5416,3
7525,5422,0
7526,5424,0
7527,5437,0
7528,5461,0
7529,5471,1
7530,5483,3
7531,5521,0
7532,5562,0
7533,5625,0
7534,5633,3
7535,5635,0
7536,5636,0
7537,5663,0
7538,5678,0
7539,5685,3
7540,5688,0
7541,5817,3
7542,5829,0
7543,5880,1
7544,5896,0
7545,5968,0
7546,5994,3
7547,6033,0
7548,6036,0
7549,6039,0
7550,6078,0
7551,6116,0
7552,6141,0
7553,6159,3
7554,6162,0
7555,6195,3
7556,6216,3
7557,6222,0
7558,6268,3
7559,6269,3
7560,6280,1
7561,6295,1
7562,6308,0
7563,6314,1
7564,6315,1
7565,6349,1
7566,6442,2
7567,6493,0
7568,6510,0
7569,6517,1
7570,6542,0
7571,6547,1
7572,6549,4
7573,6560,0
7574,6563,0
7575,6574,1
7576,6582,0
7577,6598,0
7578,6616,1
7579,6628,1
7580,6631,1
7581,6670,0
7582,6689,0
7583,6696,0
7584,6699,0
7585,6718,0
7586,6720,0
7587,6780,0
7588,6797,0
7589,6809,0
7590,6810,0
7591,6812,1
7592,6816,0
7593,6851,0
7594,6883,0
7595,6898,0
7596,6954,3
7597,7033,0
7598,7165,0
7599,7175,1
7600,7176,0
7601,7193,0
7602,7248,0
7603,7251,0
7604,7315,1
7605,7340,1
7606,7348,0
7607,7364,0
7608,7390,1
7609,8119,0
7610,8587,0
7611,8915,0
7612,8919,3
7613,8952,0
7614,8954,0
7615,25834,0
7616,30820,3
7617,31162,0
7618,32116,0
7619,33725,0
7620,33826,0
7621,33838,0
7622,34540,0
7623,41527,3
7624,42602,0
7625,43912,1
7626,45062,0
7627,45635,0
7628,46347,4
7629,46559,0
7630,48319,1
7631,48560,0
7632,49132,0
7633,49280,3
7634,49957,0
7635,50792,0
7636,51694,0
7637,52299,0
7638,52668,4
7639,52724,0
7640,52784,0
7641,53447,0
7642,54771,0
7643,55110,0
7644,55250,0
7645,56908,0
7646,58879,0
7647,59037,0
7648,60128,1
7649,60141,0
7650,61401,0
7651,70862,3
7652,76763,0
7653,95135,0
7654,112940,3
7655,115828,3
7656,127130,0
7657,154358,0
7658,166024,4
7659,166568,4
7660,167570,0
7661,169992,0
7662,173205,0
7663,173209,0
7664,176423,0
7665,180045,0
7666,90374,3
7667,1412,0
7668,2807,1
7669,4093,0
7670,27704,4
7671,50851,4
7672,69860,4
7673,79677,0
7674,85394,0
7675,86668,4
7676,89580,0
7677,90943,4
7678,97866,4
7679,6210,0
7680,8337,3
7681,8577,3
7682,26693,3
7683,59295,1
7684,2665,1
7685,3447,3
7686,3973,1
7687,4190,3
7688,4802,4
7689,4925,0
7690,4939,0
7691,5063,0
7692,136469,0
7693,91325,0
7694,6055,1
7695,6347,1
7696,6348,1
7697,6597,0
7698,5532,0
7699,7306,0
7700,8588,0
7701,27708,0
7702,33893,0
7703,45503,0
7704,66090,0
7705,68347,0
7706,71902,0
7707,80880,0
7708,89208,0
7709,92348,0
7710,568,0
7711,1675,0
7712,2540,0
7713,4453,0
7714,4743,0
7715,5409,0
7716,5580,0
7717,5675,1
7718,5787,0
7719,6992,0
7720,7017,4
7721,7192,0
7722,8782,0
7723,30898,0
7724,36276,0
7725,43708,0
7726,8690,3
7727,4402,3
7728,96430,3
7729,941,3
7730,1839,0
7731,2368,0
7732,2520,1
7733,2521,3
7734,2523,0
7735,2693,0
7736,2887,1
7737,3057,3
7738,3276,1
7739,3284,0
7740,3390,0
7741,3596,1
7742,3933,1
7743,4051,1
7744,4156,0
7745,4198,0
7746,4212,0
7747,4397,0
7748,4526,4
7749,4630,1
7750,4660,3
7751,4756,1
7752,4775,1
7753,4952,0
7754,4981,3
7755,5250,4
7756,5334,1
7757,5356,1
7758,5490,3
7759,5700,1
7760,5752,0
7761,5779,0
7762,5915,3
7763,6302,1
7764,6424,1
7765,6427,3
7766,6476,0
7767,6514,1
7768,6760,0
7769,6798,0
7770,6814,0
7771,7101,0
7772,7245,1
7773,7372,0
7774,8136,1
7775,8137,1
7776,8447,1
7777,8743,0
7778,26152,0
7779,26386,0
7780,26464,0
7781,26700,0
7782,31000,0
7783,32291,0
7784,34018,0
7785,37211,0
7786,43558,0
7787,48262,0
7788,49688,0
7789,50064,0
7790,53453,1
7791,53808,0
7792,55294,0
7793,58351,3
7794,61123,0
7795,61289,0
7796,63393,1
7797,65135,0
7798,66785,3
7799,67361,0
7800,69118,1
7801,69453,1
7802,69604,0
7803,70545,0
7804,71466,3
7805,71732,0
7806,72224,1
7807,72694,0
7808,73386,1
7809,75803,0
7810,75816,0
7811,77421,0
7812,78034,0
7813,78116,0
7814,79259,0
7815,79590,0
7816,79879,1
7817,79946,0
7818,80241,0
7819,80864,0
7820,81949,0
7821,82093,1
7822,82095,1
7823,82527,3
7824,83374,0
7825,84696,3
7826,84950,0
7827,85025,0
7828,85399,1
7829,86028,0
7830,86593,0
7831,87876,0
7832,88672,0
7833,89305,3
7834,89343,0
7835,89388,1
7836,89427,1
7837,90343,0
7838,90719,0
7839,90738,1
7840,91273,1
7841,91688,1
7842,91873,1
7843,91935,0
7844,92198,0
7845,92665,0
7846,93242,1
7847,93980,1
7848,93982,0
7849,94011,1
7850,94323,0
7851,94494,0
7852,94896,3
7853,94919,0
7854,95201,0
7855,95508,0
7856,95744,0
7857,96114,0
7858,96281,3
7859,96530,0
7860,96726,1
7861,97328,0
7862,97742,1
7863,97858,0
7864,97870,3
7865,97936,0
7866,98160,1
7867,98175,1
7868,98230,0
7869,98296,1
7870,98836,0
7871,98908,1
7872,99005,1
7873,99415,0
7874,99574,0
7875,99846,0
7876,99992,0
7877,100226,1
7878,100304,0
7879,100326,0
7880,100487,0
7881,101360,1
7882,101529,0
7883,101577,1
7884,101884,1
7885,101895,3
7886,102025,1
7887,102165,0
7888,102278,0
7889,102819,0
7890,102880,1
7891,103221,0
7892,103502,1
7893,103543,0
7894,103755,0
7895,103865,0
7896,104078,0
7897,104129,0
7898,104760,1
7899,104906,0
7900,105121,1
7901,105755,1
7902,106330,0
7903,106438,3
7904,106542,1
7905,106883,1
7906,107702,1
7907,107945,0
7908,107962,0
7909,108188,0
7910,108601,0
7911,108715,1
7912,109183,0
7913,109191,1
7914,109295,0
7915,109317,0
7916,109372,1
7917,109416,0
7918,110611,0
7919,110655,0
7920,110826,1
7921,111663,0
7922,111680,1
7923,111795,0
7924,112303,1
7925,112749,0
7926,113186,0
7927,113225,0
7928,113350,1
7929,113416,1
7930,113532,0
7931,114028,3
7932,114601,0
7933,114925,0
7934,115151,0
7935,115170,0
7936,115216,0
7937,116207,1
7938,116413,0
7939,116419,1
7940,116849,0
7941,116985,1
7942,117107,0
7943,117511,0
7944,118248,1
7945,118326,0
7946,118354,0
7947,118512,1
7948,118702,0
7949,118814,0
7950,118924,0
7951,118997,0
7952,119068,0
7953,119655,1
7954,120637,1
7955,120783,0
7956,122490,1
7957,122932,0
7958,124859,0
7959,125221,1
7960,126420,1
7961,127132,0
7962,127136,0
7963,127194,0
7964,127319,1
7965,128592,1
7966,129250,1
7967,129333,1
7968,129657,1
7969,129659,0
7970,130083,0
7971,131480,0
7972,132333,3
7973,132462,1
7974,132488,0
7975,132618,1
7976,133195,1
7977,133281,0
7978,133365,0
7979,133377,1
7980,133545,1
7981,133782,0
7982,133798,1
7983,134021,0
7984,134158,1
7985,134859,0
7986,136654,1
7987,136664,1
7988,136778,0
7989,136786,1
7990,136800,1
7991,136816,0
7992,136859,1
7993,137517,1
7994,138546,1
7995,139052,0
7996,139415,0
7997,139857,1
7998,140237,0
7999,140525,1
8000,140850,0
8001,141422,0
8002,142424,0
8003,143001,1
8004,143255,1
8005,143257,0
8006,143410,0
8007,143472,1
8008,144262,0
8009,144620,0
8010,144714,1
8011,144716,0
8012,145150,0
8013,146688,0
8014,146730,0
8015,148482,0
8016,148592,0
8017,148709,0
8018,149590,0
8019,149612,0
8020,150401,0
8021,150604,0
8022,151315,1
8023,151317,0
8024,151501,1
8025,151559,0
8026,151653,1
8027,151745,1
8028,151777,0
8029,152085,0
8030,152105,3
8031,152658,1
8032,154065,0
8033,155358,0
8034,155659,0
8035,155743,0
8036,155892,0
8037,156553,0
8038,156706,0
8039,157122,0
8040,157130,0
8041,157172,1
8042,157200,0
8043,157270,0
8044,157340,0
8045,157407,1
8046,157432,1
8047,158022,1
8048,158956,0
8049,159077,0
8050,159193,0
8051,159690,0
8052,160440,1
8053,160573,0
8054,160646,0
8055,160730,0
8056,161290,1
8057,161830,1
8058,161918,0
8059,162828,0
8060,164375,1
8061,164647,0
8062,164753,0
8063,165075,0
8064,165139,0
8065,165343,1
8066,165347,0
8067,168350,0
8068,168456,0
8069,169180,0
8070,173751,0
8071,3568,3
8072,2839,0
8073,3240,0
8074,3241,3
8075,3756,0
8076,3787,4
8077,1341,3
8078,706,0
8079,89039,4
8080,1757,0
8081,2677,3
8082,3859,3
8083,3989,0
8084,4236,0
8085,4863,1
8086,4977,0
8087,5205,1
8088,5212,0
8089,5224,3
8090,5239,0
8091,5986,0
8092,6064,0
8093,6466,3
8094,6528,0
8095,6611,0
8096,6775,0
8097,6935,0
8098,6945,0
8099,6966,3
8100,7181,0
8101,7620,0
8102,7767,3
8103,7786,0
8104,7920,0
8105,8620,0
8106,8848,0
8107,26359,0
8108,26838,0
8109,27563,3
8110,32582,3
8111,38198,0
8112,45382,0
8113,46855,0
8114,55156,0
8115,58191,0
8116,67665,0
8117,71640,0
8118,82857,0
8119,89090,0
8120,100556,0
8121,103107,3
8122,105835,0
8123,109161,0
8124,148982,0
8125,151311,0
8126,152711,0
8127,160644,0
8128,162414,0
8129,164655,0
8130,167064,0
8131,179813,0
8132,183199,0
8133,183317,0
8134,184721,0
8135,187717,0
8136,188189,0
8137,189713,0
8138,56169,0
8139,59738,0
8140,60832,0
8141,74530,1
8142,74580,0
8143,90384,0
8144,3723,3
8145,2493,3
8146,451,3
8147,1180,0
8148,3405,0
8149,3619,1
8150,3658,0
8151,3832,3
8152,96,0
8153,488,0
8154,638,0
8155,907,0
8156,929,0
8157,956,0
8158,959,0
8159,970,0
8160,976,0
8161,982,0
8162,993,0
8163,1068,0
8164,1398,0
8165,1413,3
8166,1423,3
8167,1496,3
8168,1507,0
8169,1629,0
8170,1650,3
8171,1893,3
8172,1902,3
8173,1913,3
8174,1926,0
8175,1928,0
8176,1932,0
8177,1933,0
8178,1940,3
8179,2177,0
8180,2179,0
8181,2180,0
8182,2185,3
8183,2187,0
8184,2201,0
8185,2211,0
8186,2611,0
8187,2612,3
8188,2652,0
8189,2697,0
8190,2743,0
8191,2757,0
8192,2801,3
8193,2927,3
8194,2929,0
8195,2930,0
8196,3109,0
8197,3112,0
8198,3125,3
8199,3135,3
8200,3211,3
8201,3281,0
8202,3475,3
8203,3609,0
8204,3641,3
8205,3714,0
8206,3715,0
8207,3739,0
8208,3789,0
8209,3816,3
8210,3870,0
8211,3965,0
8212,3966,3
8213,4046,3
8214,4080,0
8215,4113,0
8216,4129,1
8217,4164,3
8218,4171,3
8219,4184,3
8220,4189,0
8221,4204,1
8222,4218,0
8223,4292,3
8224,4296,0
8225,4433,3
8226,4484,3
8227,4495,3
8228,4521,0
8229,4578,0
8230,4589,1
8231,4635,1
8232,4704,0
8233,4769,0
8234,4796,0
8235,4798,0
8236,4801,3
8237,4804,0
8238,4860,0
8239,4871,0
8240,4970,3
8241,4998,0
8242,5007,0
8243,5012,3
8244,5077,0
8245,5114,3
8246,5116,0
8247,5168,0
8248,5213,1
8249,5231,0
8250,5311,0
8251,5353,0
8252,5375,0
8253,5384,0
8254,5440,0
8255,5455,1
8256,5512,0
8257,5525,0
8258,5581,0
8259,5601,3
8260,5602,0
8261,5604,0
8262,5629,0
8263,5649,0
8264,5694,1
8265,5755,1
8266,5771,1
8267,5799,0
8268,5801,0
8269,5802,3
8270,5826,0
8271,5836,0
8272,5863,1
8273,5875,0
8274,5963,0
8275,6020,0
8276,6031,0
8277,6042,0
8278,6090,0
8279,6101,3
8280,6163,3
8281,6178,0
8282,6181,3
8283,6201,3
8284,6225,0
8285,6228,3
8286,6232,3
8287,6245,0
8288,6273,0
8289,6289,0
8290,6336,0
8291,6357,0
8292,6376,3
8293,6382,0
8294,6390,0
8295,6400,0
8296,6407,0
8297,6422,3
8298,6434,0
8299,6454,0
8300,6477,0
8301,6515,3
8302,6527,0
8303,6545,3
8304,6581,0
8305,6584,0
8306,6592,3
8307,6603,0
8308,6609,0
8309,6614,0
8310,6660,0
8311,6667,0
8312,6732,0
8313,6768,0
8314,6770,0
8315,6772,0
8316,6788,0
8317,6837,0
8318,6909,3
8319,6911,0
8320,6912,0
8321,6948,0
8322,6962,0
8323,6965,0
8324,6970,3
8325,6982,0
8326,6984,3
8327,6990,0
8328,7012,0
8329,7019,0
8330,7049,0
8331,7051,0
8332,7052,0
8333,7053,3
8334,7055,3
8335,7057,0
8336,7058,0
8337,7059,3
8338,7061,3
8339,7062,3
8340,7070,3
8341,7073,0
8342,7074,0
8343,7075,0
8344,7079,0
8345,7082,3
8346,7083,0
8347,7085,0
8348,7086,0
8349,7092,0
8350,7093,3
8351,7141,0
8352,7167,0
8353,7177,0
8354,7190,0
8355,7211,0
8356,7212,3
8357,7217,3
8358,7219,3
8359,7223,0
8360,7326,0
8361,7357,0
8362,7382,3
8363,7414,0
8364,7479,3
8365,7560,3
8366,7572,3
8367,7579,3
8368,7584,3
8369,7618,3
8370,7702,0
8371,7705,3
8372,7713,3
8373,7714,3
8374,7716,0
8375,7727,0
8376,7772,0
8377,7789,3
8378,7822,0
8379,7826,0
8380,7831,0
8381,7832,0
8382,7833,0
8383,7835,0
8384,7839,0
8385,7840,3
8386,7882,0
8387,7883,0
8388,7888,3
8389,7896,0
8390,7900,0
8391,7944,0
8392,8019,0
8393,8057,0
8394,8094,0
8395,8125,3
8396,8153,0
8397,8167,3
8398,8191,3
8399,8232,0
8400,8275,0
8401,8293,0
8402,8302,0
8403,8331,3
8404,8336,0
8405,8338,3
8406,8375,0
8407,8382,0
8408,8385,0
8409,8410,0
8410,8424,3
8411,8446,0
8412,8450,0
8413,8451,0
8414,8458,0
8415,8459,0
8416,8461,0
8417,8462,0
8418,8463,3
8419,8465,0
8420,8481,0
8421,8482,0
8422,8487,0
8423,8492,0
8424,8502,0
8425,8518,0
8426,8521,3
8427,8534,0
8428,8575,0
8429,8591,0
8430,8611,0
8431,8617,0
8432,8650,0
8433,8684,0
8434,8711,0
8435,8712,0
8436,8714,0
8437,8730,0
8438,8753,0
8439,8754,0
8440,8771,0
8441,8773,0
8442,8774,0
8443,8778,0
8444,8809,3
8445,8813,3
8446,8875,0
8447,8920,0
8448,8921,0
8449,8938,3
8450,8943,0
8451,8955,0
8452,8979,3
8453,8987,0
8454,8989,0
8455,25752,3
8456,25753,3
8457,25757,3
8458,25769,3
8459,25795,0
8460,25826,0
8461,25850,3
8462,25865,3
8463,25870,0
8464,25927,0
8465,25940,0
8466,25952,3
8467,25962,0
8468,25996,0
8469,25999,0
8470,26791,1
8471,26965,0
8472,31030,3
8473,31083,0
8474,31260,0
8475,31694,0
8476,31903,3
8477,34359,3
8478,35015,0
8479,42740,0
8480,43333,0
8481,44511,0
8482,48741,3
8483,49666,0
8484,50160,0
8485,50514,0
8486,53921,0
8487,55071,3
8488,55687,3
8489,56563,0
8490,3720,0
8491,4454,3
8492,4557,0
8493,4725,3
8494,5069,0
8495,5348,0
8496,6148,0
8497,7335,0
8498,8126,0
8499,27537,0
8500,31660,0
8501,42422,3
8502,68945,3
8503,72308,3
8504,78746,0
8505,82242,3
8506,2362,3
8507,3428,0
8508,4111,0
8509,4410,3
8510,4831,0
8511,5197,1
8512,5365,3
8513,5389,0
8514,5448,1
8515,5651,0
8516,5773,0
8517,6436,3
8518,6853,1
8519,8131,0
8520,27830,0
8521,32294,0
8522,36477,3
8523,37844,0
8524,43914,3
8525,44197,0
8526,47646,3
8527,2068,3
8528,6320,0
8529,8268,4
8530,2483,0
8531,8632,1
8532,27370,3
8533,31617,0
8534,36397,1
8535,68522,0
8536,72554,3
8537,88448,3
8538,89586,0
8539,90863,0
8540,91890,0
8541,93723,1
8542,94810,3
8543,95939,0
8544,96283,0
8545,97665,0
8546,99087,0
8547,100068,0
8548,101765,4
8549,105325,1
8550,109941,0
8551,109971,3
8552,112316,0
8553,115065,0
8554,4759,0
8555,5786,0
8556,8593,0
8557,71268,0
8558,93320,0
8559,26900,0
8560,40597,0
8561,54796,3
8562,72874,1
8563,73501,3
8564,77881,0
8565,79299,0
8566,79536,0
8567,80454,0
8568,80551,3
8569,84553,3
8570,86000,3
8571,87413,1
8572,91488,0
8573,92730,0
8574,94130,3
8575,50954,1
8576,78160,3
8577,78544,0
8578,180231,0
8579,103,0
8580,467,1
8581,876,0
8582,1170,1
8583,73290,4
8584,140523,0
8585,131739,0
8586,56286,3
8587,449,0
8588,1824,0
8589,1910,1
8590,7455,0
8591,32914,0
8592,46231,1
8593,79798,3
8594,6596,0
8595,6927,0
8596,68269,4
8597,5613,3
8598,26958,0
8599,50796,0
8600,65193,0
8601,74677,0
8602,80834,0
8603,82088,0
8604,84847,0
8605,89678,0
8606,90809,0
8607,91266,0
8608,91337,0
8609,93134,0
8610,93988,0
8611,94799,0
8612,95193,0
8613,110781,0
8614,117133,0
8615,126142,0
8616,129229,0
8617,130073,0
8618,136838,0
8619,136840,0
8620,34148,3
8621,6145,1
8622,1335,1
8623,1978,0
8624,2878,1
8625,3294,1
8626,4202,0
8627,5041,1
8628,5189,1
8629,5704,1
8630,5797,1
8631,6746,1
8632,6821,0
8633,7477,0
8634,7730,0
8635,7891,0
8636,8894,1
8637,26198,0
8638,31150,1
8639,38583,0
8640,40478,0
8641,62586,1
8642,124484,0
8643,135216,1
8644,136958,1
8645,141994,1
8646,149330,3
8647,158830,0
8648,159510,1
8649,160571,0
8650,167538,1
8651,168358,0
8652,180263,1
8653,182727,1
8654,184931,3
8655,184987,0
8656,185033,1
8657,185473,0
8658,186587,0
8659,187031,0
8660,188797,3
8661,4646,0
8662,8772,0
8663,26761,0
8664,83270,0
8665,88267,0
8666,91414,0
8667,93740,0
8668,96471,0
8669,96518,0
8670,96520,0
8671,97194,0
8672,107780,0
8673,121099,0
8674,144352,0
8675,152037,0
8676,160422,0
8677,162590,0
8678,165489,0
8679,7266,3
8680,32469,3
8681,27006,0
8682,27369,0
8683,66544,0
8684,79006,3
8685,120130,4
8686,8264,0
8687,91869,0
8688,96150,0
8689,98122,0
8690,106889,0
8691,120807,0
8692,127164,0
8693,134248,0
8694,146682,0
8695,148667,0
8696,159849,0
8697,163653,0
8698,164540,0
8699,39516,3
8700,135198,3
8701,176413,3
8702,176415,0
8703,2742,1
8704,3673,3
8705,3674,0
8706,4445,0
8707,5560,1
8708,4284,0
8709,125914,0
8710,27251,0
8711,36289,0
8712,51024,0
8713,53138,0
8714,53140,0
8715,58297,0
8716,64695,0
8717,69805,0
8718,73804,0
8719,76743,0
8720,83480,0
8721,85179,3
8722,85261,0
8723,91353,0
8724,112580,0
8725,116529,0
8726,116668,3
8727,116724,0
8728,128542,0
8729,134775,0
8730,135885,0
8731,144734,0
8732,150993,0
8733,164367,0
8734,2573,1
8735,55946,4
8736,121129,0
8737,2107,0
8738,626,0
8739,1986,0
8740,1990,0
8741,3626,0
8742,3939,0
8743,3940,0
8744,3941,0
8745,3942,0
8746,3958,0
8747,1477,4
8748,168712,1
8749,142056,0
8750,167296,1
8751,1825,0
8752,5059,4
8753,5513,4
8754,7457,0
8755,43684,4
8756,61257,0
8757,2820,0
8758,633,3
8759,790,0
8760,1336,1
8761,1397,3
8762,1985,1
8763,2256,0
8764,2451,0
8765,2597,0
8766,2862,1
8767,3442,1
8768,3574,1
8769,3577,1
8770,3660,0
8771,3661,0
8772,3663,1
8773,3664,0
8774,3678,3
8775,3691,0
8776,5839,3
8777,5840,3
8778,6119,3
8779,26308,3
8780,31123,1
8781,37495,0
8782,38095,2
8783,48045,0
8784,54617,0
8785,59026,0
8786,68886,3
8787,73681,0
8788,81383,1
8789,96945,0
8790,105246,0
8791,109313,0
8792,111384,0
8793,130498,0
8794,141866,3
8795,142558,0
8796,148238,1
8797,148881,3
8798,154975,3
8799,6800,1
8800,105468,0
8801,168174,0
8802,4135,0
8803,26357,0
8804,27140,0
8805,27667,0
8806,73211,3
8807,99191,0
8808,100306,0
8809,43930,0
8810,44225,0
8811,47516,0
8812,61071,0
8813,62718,0
8814,70932,0
8815,72919,0
8816,74688,0
8817,77414,0
8818,78264,0
8819,80858,0
8820,82152,0
8821,90524,0
8822,94325,0
8823,95199,0
8824,96975,0
8825,100527,0
8826,115667,0
8827,128832,0
8828,139747,0
8829,50942,0
8830,5028,0
8831,8189,0
8832,8335,3
8833,8477,3
8834,25782,1
8835,26717,1
8836,26743,0
8837,40491,3
8838,51573,0
8839,57502,3
8840,70015,0
8841,71438,1
8842,81681,0
8843,82684,1
8844,92234,0
8845,92681,1
8846,99917,0
8847,101070,0
8848,102088,0
8849,102800,0
8850,104337,0
8851,104944,3
8852,109897,1
8853,110603,1
8854,113705,3
8855,114396,0
8856,114554,1
8857,114627,3
8858,117877,0
8859,122246,1
8860,122888,1
8861,132335,1
8862,134246,1
8863,135288,0
8864,136602,0
8865,141668,1
8866,142507,0
8867,150254,0
8868,151687,1
8869,152063,1
8870,152071,0
8871,153070,3
8872,156605,3
8873,166526,1
8874,166705,0
8875,170945,3
8876,176419,3
8877,179491,1
8878,179749,0
8879,179815,0
8880,1331,0
8881,1623,0
8882,1980,0
8883,2655,0
8884,2740,1
8885,2982,0
8886,3021,0
8887,3073,3
8888,430,3
8889,2538,1
8890,2623,1
8891,2629,0
8892,2415,0
8893,3143,0
8894,6751,1
8895,7395,4
8896,56389,4
8897,75446,1
8898,2965,0
8899,5767,0
8900,5828,0
8901,6342,0
8902,6583,0
8903,6692,0
8904,7349,0
8905,8092,0
8906,8236,0
8907,8427,0
8908,8494,0
8909,8800,0
8910,8844,0
8911,26819,0
8912,27373,3
8913,136556,0
8914,2738,0
8915,3403,0
8916,3414,0
8917,3449,0
8918,4710,3
8919,284,4
8920,1652,4
8921,2175,4
8922,2196,4
8923,2589,0
8924,3353,4
8925,4200,0
8926,4374,4
8927,4715,0
8928,4794,3
8929,4827,0
8930,5105,0
8931,5657,0
8932,6140,3
8933,6417,0
8934,6665,4
8935,6723,0
8936,6967,0
8937,6994,1
8938,7023,4
8939,7031,0
8940,7032,0
8941,7114,0
8942,7345,0
8943,7742,0
8944,7782,1
8945,8035,0
8946,8118,0
8947,8727,0
8948,2774,0
8949,3094,3
8950,4342,3
8951,6769,0
8952,7260,0
8953,7615,3
